Numero troncon;Num Noeud Origine;Num Noeud Destination;Type BPR;LONG (km);CAPATI (veh/h);V0TI (km/h)
613;2069571080;773378655;3;0,271939;2000;70
614;773378655;2069571080;3;0,271939;2000;70
615;1375768774;773378701;3;0,205175;2000;70
616;773378701;1375768774;3;0,205175;2000;70
617;5230850642;773386539;3;0,03941;2000;70
618;773386539;5230850642;3;0,03941;2000;70
619;773386614;773386539;3;0,730978;2000;70
620;773386539;773386614;3;0,730978;2000;70
621;2315764004;773386539;3;1,100758;2000;70
622;773386539;2315764004;3;1,100758;2000;70
623;773386679;773386570;3;1,006246;2000;70
624;773386570;773386679;3;1,006246;2000;70
625;773386663;773386570;3;1,891291;2000;70
626;773386570;773386663;3;1,891291;2000;70
627;3992486718;773386614;3;0,109354;2000;70
628;773386614;3992486718;3;0,109354;2000;70
629;773386616;3472682485;3;0,290386;3000;70
630;773386616;3472677942;3;0,025331;3000;70
631;3374651174;773386663;3;0,332979;2000;70
632;773386663;3374651174;3;0,332979;2000;70
633;773386679;825244207;3;0,08028;2000;70
634;3472682488;773386679;3;0,081914;2000;70
635;5257710050;773401245;3;1,475307;2000;70
636;773401245;5257710050;3;1,475307;2000;70
637;6704067369;773401245;3;0,75871;2000;70
638;773401245;6704067369;3;0,75871;2000;70
639;2708993236;773401257;3;3,573725;2000;70
640;773401257;2708993236;3;3,573725;2000;70
641;1540750364;773401311;3;0,899756;2000;70
642;773401311;1540750364;3;0,899756;2000;70
643;3041781367;773401311;3;3,27996;2000;70
644;773401311;3041781367;3;3,27996;2000;70
645;1802232799;773401311;3;2,660639;2000;70
646;773401311;1802232799;3;2,660639;2000;70
647;7563727050;773401312;3;0,329372;2000;70
648;773401312;7563727050;3;0,329372;2000;70
649;4286200332;815183729;3;0,055991;2000;70
650;815183729;4286200332;3;0,055991;2000;70
651;815183775;815183731;3;0,06953;2000;70
652;815183731;815183775;3;0,06953;2000;70
653;3041782741;815183834;3;0,088774;2000;70
654;815183834;3041782741;3;0,088774;2000;70
655;3041782750;815183834;3;0,397368;2000;70
656;815183834;3041782750;3;0,397368;2000;70
657;815183954;815183900;3;0,846302;2000;70
658;815183900;815183954;3;0,846302;2000;70
659;7756328530;815183954;3;0,13631;2000;70
660;815183954;7756328530;3;0,13631;2000;70
661;816545980;816545661;3;0,10811;2000;70
662;816545661;816545980;3;0,10811;2000;70
663;816546010;816545661;3;0,047799;2000;70
664;816545661;816546010;3;0,047799;2000;70
665;7756328312;816545757;3;0,004545;2000;70
666;816545757;7756328312;3;0,004545;2000;70
667;7756328361;816545757;3;1,090644;2000;70
668;816545757;7756328361;3;1,090644;2000;70
669;5230858826;816545810;3;0,838558;2000;70
670;816545810;5230858826;3;0,838558;2000;70
671;831552097;816545810;3;0,922655;2000;70
672;816545810;831552097;3;0,922655;2000;70
673;4286200475;816545810;3;1,731602;2000;70
674;816545810;4286200475;3;1,731602;2000;70
675;1352310206;816545825;3;0,010173;2000;70
676;816545825;1352310206;3;0,010173;2000;70
677;1636256339;816545825;3;0,171845;2000;70
678;816545825;1636256339;3;0,171845;2000;70
679;816545825;6449100881;3;0,072828;2000;70
680;6449100881;816545825;3;0,072828;2000;70
681;816546030;816545980;3;0,215888;2000;70
682;816545980;816546030;3;0,215888;2000;70
683;1352310206;816546010;3;0,586192;2000;70
684;816546010;1352310206;3;0,586192;2000;70
685;1349467068;816546024;3;0,294739;2000;70
686;816546024;1349467068;3;0,294739;2000;70
687;1641156652;816546030;3;0,696254;2000;70
688;816546030;1641156652;3;0,696254;2000;70
689;4286200341;816546054;3;0,068987;2000;70
690;816546054;4286200341;3;0,068987;2000;70
691;1641156652;816546054;3;1,018561;2000;70
692;816546054;1641156652;3;1,018561;2000;70
693;820326578;820326580;3;0,026849;3000;70
694;3041781365;821527983;3;0,0239;2000;70
695;821527983;3041781365;3;0,0239;2000;70
696;821528033;4353095752;3;0,016259;2000;70
697;7756328650;821528033;3;0,008774;2000;70
698;1452262474;825220798;3;0,249725;3000;70
699;825220798;1452262474;3;0,249725;3000;70
700;825244207;1195217515;3;0,005243;3000;70
701;3472682488;825244207;3;0,018492;3000;70
702;3706671330;831550937;3;0,695355;2000;70
703;831550937;3706671330;3;0,695355;2000;70
704;3706680134;831550937;3;1,891175;2000;70
705;831550937;3706680134;3;1,891175;2000;70
706;831552097;831551363;3;0,82801;2000;70
707;831551363;831552097;3;0,82801;2000;70
708;4286200424;831551363;3;0,052285;2000;70
709;831551363;4286200424;3;0,052285;2000;70
710;2952340324;831551503;3;2,122743;2000;70
711;831551503;2952340324;3;2,122743;2000;70
712;3706672014;831551503;3;2,034933;2000;70
713;831551503;3706672014;3;2,034933;2000;70
714;2077293947;831551503;3;3,620442;2000;70
715;831551503;2077293947;3;3,620442;2000;70
716;938138443;4605275665;3;1,075177;3000;70
717;938138443;3261849345;3;0,017657;3000;70
718;4613645743;938138443;3;0,015114;3000;70
719;1375560152;938138450;3;0,020799;2000;70
720;938138450;1375560152;3;0,020799;2000;70
721;1375549512;938138450;3;0,100967;2000;70
722;938138450;1375549512;3;0,100967;2000;70
723;1375570524;938138450;3;0,150408;2000;70
724;938138450;1375570524;3;0,150408;2000;70
725;1375560196;938138450;3;0,201667;2000;70
726;938138450;1375560196;3;0,201667;2000;70
727;4679317723;1091772759;3;0,395632;2000;70
728;1091772759;4679317723;3;0,395632;2000;70
729;1092718161;1092718164;1;0,618367;4800;120
730;1092718161;1286897237;1;0,418555;4800;70
731;1867294077;1113596068;3;0,24464;2000;70
732;1113596068;1867294077;3;0,24464;2000;70
733;1116345724;1143005860;3;0,044435;3000;70
734;1116345724;1710182179;3;0,02145;2000;70
735;1710181942;1116345724;3;0,01204;3000;70
736;2328422639;1116345724;3;0,018492;2000;70
737;1710237801;1116345725;3;0,402311;2000;70
738;1116345725;1710237801;3;0,402311;2000;70
739;1116345731;1116345725;3;0,410807;2000;70
740;1116345725;1116345731;3;0,410807;2000;70
741;1116345729;2328422639;3;0,013736;2000;70
742;1710181785;1116345729;3;0,008376;2000;70
743;1116345729;1710181785;3;0,008376;2000;70
744;1116345734;1116345729;3;0,119545;2000;70
745;1116345729;1116345734;3;0,119545;2000;70
746;1116345744;1116345732;3;0,086989;2000;70
747;1116345732;1116345744;3;0,086989;2000;70
748;1116345738;1116345732;3;0,016543;2000;70
749;1116345732;1116345738;3;0,016543;2000;70
750;1143005961;1116345732;3;0,032997;3000;70
751;1116345744;1116345734;3;0,099711;2000;70
752;1116345734;1116345744;3;0,099711;2000;70
753;4114381454;1116345735;3;0,496466;3000;70
754;1116345735;4114381454;3;0,496466;3000;70
755;1116345735;1116345741;3;0,159491;3000;70
756;1116345738;1143005961;3;0,039233;3000;70
757;1710237801;1116345738;3;0,099173;2000;70
758;1116345738;1710237801;3;0,099173;2000;70
759;1116345741;1710182179;3;0,010969;3000;70
760;1116345741;1116346133;3;0,011151;3000;70
761;1116346133;1710182199;3;0,02866;2000;70
762;1710182179;1116346133;3;0,008598;2000;70
763;5257708725;1143005834;3;0,293139;3000;70
764;1143005834;5257708725;3;0,293139;3000;70
765;1732406413;1143005834;3;1,023689;3000;70
766;1143005834;1732406413;3;1,023689;3000;70
767;1143005961;1143005921;3;0,047735;3000;70
768;1143005921;1143005961;3;0,047735;3000;70
769;5682231215;1143005956;3;0,451768;3000;70
770;1143005956;5682231215;3;0,451768;3000;70
771;1143005969;1143005956;3;0,697917;3000;70
772;1143005956;1143005969;3;0,697917;3000;70
773;7553375741;1143005969;3;0,574372;3000;70
774;1143005969;7553375741;3;0,574372;3000;70
775;1153205287;1153205271;3;0,584127;2000;70
776;1153205271;1153205287;3;0,584127;2000;70
777;1153205320;1153205271;3;0,348261;2000;70
778;1153205271;1153205320;3;0,348261;2000;70
779;1153213922;1153205287;3;0,134981;2000;70
780;1153205287;1153213922;3;0,134981;2000;70
781;1153220394;1153205318;3;0,117343;2000;70
782;1153205318;1153220394;3;0,117343;2000;70
783;6256810772;1153205318;3;0,294869;2000;70
784;1153205318;6256810772;3;0,294869;2000;70
785;6256810772;1153213922;3;0,098469;2000;70
786;1153213922;6256810772;3;0,098469;2000;70
787;1153220436;1153220394;3;0,151411;2000;70
788;1153220394;1153220436;3;0,151411;2000;70
789;1153220404;1153220425;3;0,009903;2000;70
790;1153220433;1153220404;3;0,009826;2000;70
791;1153220407;1153220433;3;0,012101;2000;70
792;1153220436;1153220407;3;0,021009;2000;70
793;1153220425;3261849352;3;0,219503;2000;70
794;1153220425;1153220434;3;0,011341;2000;70
795;1153220434;1153220436;3;0,012196;2000;70
796;4613645757;1153220434;3;0,218315;2000;70
797;1195217329;1195217362;1;0,020847;4800;120
798;1195217598;1195217329;1;0,017105;4800;120
799;1195217335;3472682487;1;0,008872;3000;120
800;1195217515;1195217335;1;0,020401;3000;120
801;1195217564;1195217335;1;0,531678;4800;120
802;1195217362;1195217564;1;0,065082;4800;120
803;1195217368;1195217362;1;0,108956;4800;120
804;1195217562;1195217368;1;0,723496;4800;120
805;1195217731;1195217368;1;0,354545;4800;120
806;1195217515;1195217677;1;0,532976;4800;120
807;648626065;1195217562;1;10,470052;4800;110
808;1195217564;1195217677;1;0,020218;4800;120
809;1195217598;1195217618;1;0,421101;4800;120
810;1195217677;1195217598;1;0,040387;4800;120
811;1195217618;648626044;1;10,527464;4800;90
812;1195217731;1195217618;1;0,575505;4800;120
813;1092718164;1195217731;1;18,580513;4800;120
814;1286897326;1286897237;1;0,849005;4800;120
815;1286897326;1286897207;1;0,591109;4800;120
816;3991936379;1322486714;3;1,928316;2000;70
817;1322486714;3991936379;3;1,928316;2000;70
818;1340222710;1340222673;3;0,202086;2000;70
819;1340222673;1340222710;3;0,202086;2000;70
820;1611006801;1340222748;3;0,287101;2000;70
821;1340222748;1611006801;3;0,287101;2000;70
822;1599650152;1340223170;3;0,141515;2000;70
823;1340223170;1599650152;3;0,141515;2000;70
824;1340223397;1340223170;3;0,105028;2000;70
825;1340223170;1340223397;3;0,105028;2000;70
826;3212342875;1340223397;3;0,077317;2000;70
827;1340223397;3212342875;3;0,077317;2000;70
828;3212342908;1340223441;3;0,526938;2000;70
829;1340223441;3212342908;3;0,526938;2000;70
830;3212342875;1340223441;3;0,387429;2000;70
831;1340223441;3212342875;3;0,387429;2000;70
832;3294884241;1349467068;3;0,91867;2000;70
833;1349467068;3294884241;3;0,91867;2000;70
834;1352304076;1352304067;3;0,006172;2000;70
835;1352304067;1352304076;3;0,006172;2000;70
836;1531324749;1352304067;3;0,503045;2000;70
837;1352304067;1531324749;3;0,503045;2000;70
838;1580077255;1352310213;3;0,184086;2000;70
839;1352310213;1580077255;3;0,184086;2000;70
840;1352310219;1352310213;3;0,440416;2000;70
841;1352310213;1352310219;3;0,440416;2000;70
842;1636256339;1352310219;3;0,201433;2000;70
843;1352310219;1636256339;3;0,201433;2000;70
844;1375576626;1375549512;3;0,297208;2000;70
845;1375549512;1375576626;3;0,297208;2000;70
846;1375549553;1375549552;3;0,433328;2000;70
847;1375549552;1375549553;3;0,433328;2000;70
848;8295055150;1375549553;3;0,365356;2000;70
849;1375549553;8295055150;3;0,365356;2000;70
850;1599659189;1375549559;3;0,232217;2000;70
851;1375549559;1599659189;3;0,232217;2000;70
852;8397808309;1375549559;3;0,215534;2000;70
853;1375549559;8397808309;3;0,215534;2000;70
854;1375570529;1375560152;3;0,143732;2000;70
855;1375560152;1375570529;3;0,143732;2000;70
856;1375582063;1375560154;3;0,345639;2000;70
857;1375560154;1375582063;3;0,345639;2000;70
858;1375560198;1375560154;3;0,107327;2000;70
859;1375560154;1375560198;3;0,107327;2000;70
860;2845432552;1375560196;3;1,243919;2000;70
861;1375560196;2845432552;3;1,243919;2000;70
862;1375576611;1375560198;3;0,065904;2000;70
863;1375560198;1375576611;3;0,065904;2000;70
864;1375570529;1375560198;3;0,104484;2000;70
865;1375560198;1375570529;3;0,104484;2000;70
866;3991936412;1375570524;3;0,432587;2000;70
867;1375570524;3991936412;3;0,432587;2000;70
868;1375582060;1375576611;3;0,343905;2000;70
869;1375576611;1375582060;3;0,343905;2000;70
870;8295055150;1375576626;3;0,120393;2000;70
871;1375576626;8295055150;3;0,120393;2000;70
872;1375582063;1375582055;3;1,243182;2000;70
873;1375582055;1375582063;3;1,243182;2000;70
874;1375582076;1375582060;3;0,187337;2000;70
875;1375582060;1375582076;3;0,187337;2000;70
876;1375768778;1375582076;3;0,913396;2000;70
877;1375582076;1375768778;3;0,913396;2000;70
878;4691314489;1375768740;3;0,052798;2000;70
879;1375768740;4691314489;3;0,052798;2000;70
880;2069571101;1375768772;3;0,384898;2000;70
881;1375768772;2069571101;3;0,384898;2000;70
882;4691314489;1375768774;3;0,141401;2000;70
883;1375768774;4691314489;3;0,141401;2000;70
884;1375778104;1375768778;3;1,202051;2000;70
885;1375768778;1375778104;3;1,202051;2000;70
886;1523402389;1375768781;3;0,09143;3000;70
887;1375768781;1523402389;3;0,09143;3000;70
888;4605275268;1375768781;3;1,543942;2000;70
889;1375768781;4605275268;3;1,543942;2000;70
890;1523402346;1375768781;3;0,551203;3000;70
891;1375768781;1523402346;3;0,551203;3000;70
892;1375768802;1375768793;3;0,413328;3000;70
893;1375768793;1375768802;3;0,413328;3000;70
894;1523402389;1375768802;3;0,498343;3000;70
895;1375768802;1523402389;3;0,498343;3000;70
896;1396843535;5154311091;3;0,034828;2000;70
897;7889900147;1396843535;3;0,076753;2000;80
898;1396843535;7889900147;3;0,076753;2000;80
899;5154311094;1396843535;3;0,035147;2000;70
900;1523402206;1452262474;3;0,37626;3000;70
901;1452262474;1523402206;3;0,37626;3000;70
902;6704067369;1479190011;3;3,965519;2000;70
903;1479190011;6704067369;3;3,965519;2000;70
904;3407339477;1479190011;3;0,390736;2000;70
905;1479190011;3407339477;3;0,390736;2000;70
906;1802232336;1479190044;3;0,829008;2000;70
907;1479190044;1802232336;3;0,829008;2000;70
908;3407313109;1479190044;3;0,183076;2000;70
909;1479190044;3407313109;3;0,183076;2000;70
910;2154760385;1522440164;3;0,311019;3000;70
911;1522440164;2154760385;3;0,311019;3000;70
912;1523402209;1523402206;3;0,58027;3000;70
913;1523402206;1523402209;3;0,58027;3000;70
914;1523402215;1523402209;3;0,730133;3000;70
915;1523402209;1523402215;3;0,730133;3000;70
916;1523402218;1523402215;3;0,219197;3000;70
917;1523402215;1523402218;3;0,219197;3000;70
918;3402411606;1523402218;3;0,195545;3000;70
919;1523402218;3402411606;3;0,195545;3000;70
920;1523402241;7635726047;3;0,033761;2000;70
921;2315764015;1523402241;3;0,127717;2000;70
922;1523402241;2315764015;3;0,127717;2000;70
923;7635726050;1523402241;3;0,037501;2000;70
924;1523402346;1523402300;3;0,608704;3000;70
925;1523402300;1523402346;3;0,608704;3000;70
926;4605275589;1523402389;3;0,514435;2000;70
927;1523402389;4605275589;3;0,514435;2000;70
928;1523402436;1523402435;3;0,008584;2000;70
929;1523402435;1523402436;3;0,008584;2000;70
930;1523402435;1697654658;3;0,052387;3000;70
931;4605275665;1523402435;3;0,151622;3000;70
932;1697654848;1523402436;3;2,373546;2000;70
933;1523402436;1697654848;3;2,373546;2000;70
934;1523402436;3261849345;3;1,226629;3000;70
935;7616534179;1523402436;3;0,051561;3000;70
936;3782387322;1531324749;3;0,228218;2000;70
937;1531324749;3782387322;3;0,228218;2000;70
938;3374651174;1540750364;3;1,542963;2000;70
939;1540750364;3374651174;3;1,542963;2000;70
940;6403000412;1560366869;3;0,082933;2000;70
941;1560366869;6403000412;3;0,082933;2000;70
942;3153912560;1580072065;3;1,678459;2000;70
943;1580072065;3153912560;3;1,678459;2000;70
944;6782537494;1580072065;3;2,297026;2000;70
945;1580072065;6782537494;3;2,297026;2000;70
946;1985501419;1580072065;3;4,149959;2000;70
947;1580072065;1985501419;3;4,149959;2000;70
948;3153912560;1580076332;3;0,705052;2000;70
949;1580076332;3153912560;3;0,705052;2000;70
950;1580077255;1580076332;3;0,494647;2000;70
951;1580076332;1580077255;3;0,494647;2000;70
952;6718663883;1599650152;3;0,170785;2000;70
953;1599650152;6718663883;3;0,170785;2000;70
954;8533365595;1599652350;3;0,604176;2000;70
955;1599652350;8533365595;3;0,604176;2000;70
956;6718663883;1599652350;3;0,955578;2000;70
957;1599652350;6718663883;3;0,955578;2000;70
958;6687559785;1599659189;3;1,240207;2000;70
959;1599659189;6687559785;3;1,240207;2000;70
960;3041782828;1599738619;3;0,374069;2000;70
961;1599738619;3041782828;3;0,374069;2000;70
962;1638042168;1626516236;3;0,10329;2000;70
963;1626516236;1638042168;3;0,10329;2000;70
964;1626516241;1626516236;3;0,591172;2000;80
965;1626516236;1626516241;3;0,591172;2000;80
966;3212342908;1635377092;3;0,181658;2000;70
967;1635377092;3212342908;3;0,181658;2000;70
968;1636330535;1636330523;3;0,431226;2000;70
969;1636330523;1636330535;3;0,431226;2000;70
970;8397808309;1636330523;3;0,235919;2000;70
971;1636330523;8397808309;3;0,235919;2000;70
972;9218596536;1636330535;3;0,836693;2000;70
973;1636330535;9218596536;3;0,836693;2000;70
974;1638042168;1638042045;3;1,04095;2000;80
975;1638042045;1638042168;3;1,04095;2000;80
976;1676214269;1676185931;3;2,833502;2000;70
977;1676185931;1676214269;3;2,833502;2000;70
978;1676185996;1676185931;3;2,273942;2000;70
979;1676185931;1676185996;3;2,273942;2000;70
980;1676186133;1676185931;3;1,962506;2000;70
981;1676185931;1676186133;3;1,962506;2000;70
982;6403000493;1676185939;3;0,013851;2000;70
983;1676185939;6403000493;3;0,013851;2000;70
984;5859044590;1676186012;3;0,055476;2000;70
985;1676186012;5859044590;3;0,055476;2000;70
986;1941486933;1676186042;3;0,290585;2000;70
987;1676186042;1941486933;3;0,290585;2000;70
988;1676186064;1676186042;3;0,067665;2000;70
989;2843494053;1676186096;3;0,01426;2000;70
990;1676186096;2843494053;3;0,01426;2000;70
991;2843494059;1676186096;3;0,655568;2000;70
992;1676186096;2843494059;3;0,655568;2000;70
993;2843494059;1676186133;3;1,925419;2000;70
994;1676186133;2843494059;3;1,925419;2000;70
995;7110272884;1676213969;3;0,966548;2000;70
996;1676213969;7110272884;3;0,966548;2000;70
997;1867597348;1676213969;3;1,810782;2000;70
998;1676213969;1867597348;3;1,810782;2000;70
999;1871333750;1676214011;3;3,656166;2000;70
1000;1676214011;1871333750;3;3,656166;2000;70
1001;6491983776;1676214166;3;0,017355;2000;70
1002;1676214166;6491983776;3;0,017355;2000;70
1003;6491983756;1676214166;3;0,171445;2000;70
1004;1676214166;6491983756;3;0,171445;2000;70
1005;3984365337;1676214250;3;2,157294;2000;70
1006;1676214250;3984365337;3;2,157294;2000;70
1007;1676214269;1676214266;3;0,158201;2000;70
1008;1676214266;1676214269;3;0,158201;2000;70
1009;6491983781;1676214266;3;1,899869;2000;70
1010;1676214266;6491983781;3;1,899869;2000;70
1011;1676214487;1676214363;3;0,605391;2000;70
1012;1676214363;1676214487;3;0,605391;2000;70
1013;1676214375;1676214363;3;0,033421;2000;70
1014;8432075041;1676214375;3;0,54904;2000;70
1015;1676214375;8432075041;3;0,54904;2000;70
1016;1572864626;1676214487;3;4,739641;2000;70
1017;1676214487;1572864626;3;4,739641;2000;70
1018;8432075041;1676214498;3;0,107126;2000;70
1019;1676214498;8432075041;3;0,107126;2000;70
1020;1676214516;1676214498;3;0,049942;2000;70
1021;1676214498;1676214516;3;0,049942;2000;70
