Num‚ro de noeud;X;Y
997648036;-1,0833547;44,9888901
999997188;-0,7398007;44,7554798
1000034958;-0,6985376;44,756015
1012791070;-0,7098754;44,8961881
1012864772;-0,3749144;44,5862643
1012864781;-0,3750845;44,587158
1022524422;-0,9027387;45,3633078
1022524452;-0,912025;45,3658206
1022524467;-0,8883972;45,3651583
1022576243;-0,5946208;44,8636546
1022576253;-0,5946756;44,86384
1022576258;-0,5947317;44,8637055
1023038915;-0,9385373;45,3114978
1023039051;-0,9135926;45,3522516
1023144246;-1,0804469;45,3450387
1023144249;-1,0612448;45,3564749
1023144250;-1,156464;45,3802148
1023144263;-0,9394364;45,3067551
1023144282;-1,0983849;45,3249255
1023144286;-0,9372698;45,3753912
1023144349;-1,1329515;45,3235251
1023144368;-0,9775231;45,3252821
1023144373;-1,0885627;45,3358136
1023144406;-0,9831527;45,3258405
1023144447;-1,1491833;45,3800247
1023144461;-0,9605282;45,3168961
1025450219;-0,7476996;44,9007131
1025461378;-0,7480421;44,9009367
1033200712;-0,6642064;44,8924238
1033718693;-0,6753041;44,9100685
1033802293;-0,6828009;44,9112299
1033977961;-0,6689306;44,9082043
1035202044;-0,6745538;44,8866372
1035261562;-0,6804338;44,8804106
1036586454;-0,527727;44,6305435
1038657023;-0,7438818;44,8938395
1038662784;-0,7452544;44,9044365
1038664952;-0,7471317;44,8974278
1038716584;-0,6641401;44,8846703
1039891464;-0,6775345;44,8584577
1039891518;-0,6776394;44,8583466
1039891572;-0,6774095;44,858068
1039891580;-0,6770738;44,8581656
1039891593;-0,7095882;44,8656917
1039891599;-0,695907;44,861743
1039891605;-0,6963799;44,8613372
1039891645;-0,6772523;44,8584979
1039891649;-0,7099196;44,8660438
1039904296;-0,7338914;44,8713455
1039950638;-0,7675361;44,8321337
1039950663;-0,8026887;44,835369
1039956882;-0,7192649;44,8469607
1039956884;-0,7195317;44,8468955
1039956890;-0,7191114;44,8467459
1040021835;-0,7080527;44,8477978
1040025717;-0,6924954;44,8469996
1040025740;-0,6921185;44,8469673
1040031789;-0,6793235;44,8480915
1040031792;-0,67925;44,8480126
1040031800;-0,6793856;44,8478109
1040031827;-0,6796735;44,8478781
1040060949;-0,6607302;44,8735101
1040098273;-0,6777086;44,8468847
1040841738;-0,4396692;44,942331
1040841865;-0,4126074;44,9510918
1040841894;-0,4136349;44,9502393
1040841956;-0,4138495;44,9499935
1040842025;-0,4218622;44,9497691
1040846292;-0,4114377;44,9518233
1040846294;-0,4114296;44,951644
1040846320;-0,4127424;44,9513971
1040846326;-0,409926;44,9556882
1040846337;-0,411376;44,952155
1040861962;-0,4144741;44,9497479
1040861969;-0,4097291;44,956046
1040861989;-0,4181123;44,9485334
1042551559;-0,4076989;44,9824347
1042551581;-0,4007174;44,9636687
1042551584;-0,4022411;44,9616077
1042551616;-0,4126381;44,9723329
1042551639;-0,3870431;44,966999
1042551641;-0,3988873;44,9657303
1042551649;-0,4119927;44,968534
1042551660;-0,4022153;44,9617781
1042551678;-0,3995327;44,9652183
1042551696;-0,4128622;44,972397
1042551698;-0,4103675;44,9788571
1042551703;-0,4004662;44,9641523
1048691770;-0,8344649;44,9318585
1050225938;-0,8280705;44,9380285
1050225941;-0,8281784;44,9379074
1050225946;-0,8278015;44,9379956
1061653883;-0,4798539;44,8652513
1080578076;-0,530619;44,8003289
1080578193;-0,5392647;44,8061708
1080578208;-0,5390852;44,8064818
1080578218;-0,5389464;44,8066545
1080578397;-0,5312477;44,8050152
1082743093;-0,2425677;44,9463381
1082743108;-0,2428675;44,9469437
1082752355;-0,2386861;44,9520692
1082887376;-0,2062121;44,8965789
1082887379;-0,2061311;44,8965883
1082887382;-0,2058919;44,8964175
1082887387;-0,2061414;44,8962466
1082887389;-0,2063698;44,8963846
1082887408;-0,2060546;44,8962558
1091772759;-0,2334979;44,2885119
1091772792;-0,2279291;44,2878587
1092718161;-0,2325377;44,2812476
1092718164;-0,2310121;44,2867004
1092718308;-0,2297091;44,2838037
1092718318;-0,2286106;44,2843256
1092718367;-0,2285112;44,2846044
1092718368;-0,2282889;44,2846128
1093757468;-0,2275294;44,2876039
1103832631;-0,1912832;44,6919601
1104771214;-0,4252967;45,0176883
1105298163;-0,9324979;45,3745611
1105298278;-1,0796995;44,9795043
1105298344;-1,0920939;45,0017807
1105298543;-0,9352922;45,3760558
1105298626;-1,0779382;44,9756607
1105298669;-1,0737454;44,9772483
1105298804;-1,0754496;44,977837
1105312518;-1,1445622;44,9660684
1105312546;-1,1451854;44,9686869
1105312581;-1,1450397;44,9681527
1105312725;-1,1449282;44,9675995
1105312729;-1,1447986;44,9671129
1105632293;-0,4379876;44,6475686
1113596068;-0,4815345;44,4293764
1116345724;-0,2324931;44,4289113
1116345725;-0,2243762;44,430249
1116345729;-0,2325721;44,428629
1116345731;-0,2199312;44,4319444
1116345732;-0,2304278;44,4292635
1116345734;-0,2313667;44,4280367
1116345735;-0,2340114;44,4301975
1116345738;-0,2303314;44,4293938
1116345741;-0,2327087;44,429136
1116345744;-0,2303301;44,4285173
1116346133;-0,23278;44,4290496
1116509902;-0,899883;44,6289647
1116509905;-0,9031334;44,6293892
1116509906;-0,9009362;44,6280964
1116509913;-0,9010346;44,6284662
1116509917;-0,904993;44,6296346
1116509920;-0,8996951;44,6291202
1116509927;-0,8995212;44,6292637
1116509937;-0,900549;44,6284075
1116509938;-0,9003517;44,6285691
1116509943;-0,9001441;44,6292031
1116513051;-0,956927;44,6248061
1116513052;-0,9606582;44,6245351
1116513057;-0,9551591;44,6247042
1116513087;-0,9476332;44,6286277
1116516354;-1,0255059;44,6112077
1120027515;-0,1394244;44,9718822
1120027516;0,1644806;44,6677153
1124627830;-0,4507046;44,9850555
1124627832;-0,4418548;44,9902128
1124627907;-0,4461438;44,9968448
1124627928;-0,4460878;44,9957823
1124627996;-0,4457253;44,9943781
1124628028;-0,4403208;44,9928274
1124628043;-0,4330884;44,9832348
1124628049;-0,447979;44,9925724
1124628055;-0,4361412;44,9855227
1132441594;-0,4332667;45,0003368
1132444721;-0,5888659;45,1091546
1132444722;-0,5855446;45,1070873
1132444731;-0,587255;45,1072786
1132444735;-0,5866069;45,1084487
1132444745;-0,5901873;45,1080974
1132444755;-0,5911119;45,1067366
1132448298;-0,6206728;45,0845726
1132448352;-0,6284286;45,0869551
1132448374;-0,6240456;45,0842424
1132455898;-0,5785869;45,1118598
1132455932;-0,5958546;45,1206982
1132455953;-0,561745;45,1141565
1132455965;-0,5641508;45,1155416
1132455969;-0,5667662;45,1170284
1132455983;-0,5570096;45,1114335
1132455987;-0,5766621;45,1132858
1132456065;-0,5709947;45,1196791
1132456073;-0,5770493;45,1131022
1132456081;-0,5910829;45,1179346
1132458997;-0,437699;45,0037334
1137262623;-0,4236755;45,0124095
1137262624;-0,4254525;45,0132962
1137262629;-0,4271182;45,0140172
1137262634;-0,4249525;45,0130918
1137364117;-0,6732599;44,8181384
1137487160;-1,1265092;44,7606985
1137487196;-1,1260255;44,7693289
1137487255;-1,1269944;44,7692941
1137487354;-1,1233673;44,7697841
1137487363;-1,1252604;44,7602474
1139087020;-1,1253889;44,7602956
1139087047;-1,1351974;44,7644671
1139087089;-1,1329377;44,7592612
1139087378;-1,1330385;44,7585124
1139148849;-1,1386179;44,7671407
1139148939;-1,1403846;44,7686521
1139149039;-1,1389304;44,7663603
1139149163;-1,1405527;44,7693868
1139429507;-1,1231575;44,7594971
1139654908;-1,1415891;44,7755589
1139654966;-1,1413068;44,7755555
1140682654;-1,1354459;44,7692309
1140682692;-1,1348613;44,7675317
1140682720;-1,1358452;44,7674353
1143005834;-0,2363242;44,3489474
1143005860;-0,23195;44,4289702
1143005921;-0,2314216;44,4293446
1143005956;-0,2409284;44,3255129
1143005961;-0,2308207;44,4293569
1143005969;-0,2374574;44,3312774
1143632068;-1,1234675;44,7697619
1143702860;-1,1326468;44,7612531
1143709658;-1,1325178;44,7620985
1143740791;-1,1248143;44,775376
1143740796;-1,1296626;44,7769558
1143804167;-1,1490953;44,7918159
1144556522;-1,2236643;44,7097653
1144556554;-1,2260003;44,7047162
1144559757;-1,2288282;44,7020115
1144559766;-1,228479;44,7023501
1145246408;-0,6494338;44,8196941
1145261242;-0,6590451;44,8191321
1145264172;-0,6657167;44,8181676
1145272175;-0,6656049;44,8185047
1145318565;-1,1287079;44,7614902
1145560442;-1,1321363;44,7678143
1145560522;-1,1320075;44,7678198
1145825128;-0,2277805;44,5679702
1145825134;-0,2354106;44,564664
1148754127;-1,1330335;44,7677237
1149065826;-0,2271347;44,9210839
1149065902;-0,227;44,916894
1149065921;-0,226241;44,9187434
1149065971;-0,2166548;44,9117088
1149065982;-0,2261173;44,9192488
1150757080;-0,1565285;44,5617765
1150757089;-0,1650038;44,5540454
1150757111;-0,1585636;44,5603613
1150912644;-0,2303905;44,9140232
1150912670;-0,2276199;44,9160155
1150912774;-0,2270847;44,9166773
1151533202;-1,1180553;44,7576348
1151635502;-0,2159038;44,5265497
1151942220;-0,242474;44,5665083
1152863344;-1,1015726;44,7436122
1152863363;-1,1027102;44,7446107
1152863365;-1,1000667;44,7465857
1152895566;-1,1048706;44,7468074
1153016898;-0,2424214;44,5665768
1153017072;-0,2542821;44,5864213
1153017078;-0,2616654;44,5795853
1153017130;-0,2385482;44,5740774
1153017146;-0,258977;44,5841129
1153020442;-0,3024457;44,6333586
1153068022;-1,1003191;44,7463633
1153109161;-1,0962995;44,7496987
1153109179;-1,095699;44,7502921
1153109226;-1,1095819;44,7516184
1153109248;-1,0953712;44,7506132
1153143933;-1,0960038;44,7407562
1153143947;-1,0949453;44,7445222
1153143952;-1,0938648;44,7451646
1153205271;-0,2215119;44,5118793
1153205287;-0,2281859;44,5137839
1153205318;-0,2347215;44,5146291
1153205320;-0,2173513;44,5111265
1153213922;-0,2298633;44,5139702
1153216046;-1,0931507;44,7526757
1153216206;-1,0921824;44,7536023
1153216267;-1,0944994;44,7514621
1153216297;-1,0937341;44,752151
1153220394;-0,2361942;44,5146882
1153220404;-0,2364099;44,5162572
1153220407;-0,2361989;44,5161718
1153220425;-0,2364958;44,5161951
1153220433;-0,2362885;44,5162557
1153220434;-0,2364826;44,5160963
1153220436;-0,2363523;44,5160448
1154190244;-1,0898289;44,755882
1154355699;-0,231572;44,9168265
1154355710;-0,2327387;44,9192053
1154355715;-0,2340534;44,9172493
1154355717;-0,2331798;44,917101
1154355718;-0,2271658;44,9199199
1154402634;-1,0789074;44,7523834
1154672706;-1,0874694;44,7566839
1154672717;-1,0864811;44,7569935
1154672826;-1,082317;44,7583514
1154672943;-1,083915;44,757831
1154999931;-1,1628988;44,7893492
1154999955;-1,1630967;44,7891007
1154999959;-1,1636074;44,7893319
1155000002;-1,1632098;44,7892909
1157483893;-1,0952731;44,7403718
1157483896;-1,0920362;44,738699
1157483908;-1,0897241;44,7375161
1157483912;-1,0856415;44,7354323
1157483924;-1,0915599;44,7384525
1157733529;-0,2281928;44,9154536
1157733547;-0,2318787;44,9146367
1157733549;-0,2326314;44,9150215
1157733551;-0,2313328;44,9143299
1157733557;-0,234893;44,916819
1157756718;-0,2640524;44,8894322
1157778330;-0,2831451;44,8842293
1157778604;-0,2835974;44,88444
1157778607;-0,2840717;44,8846533
1157785243;-1,0738025;44,7383581
1157785316;-1,0862755;44,742187
1157785484;-1,090559;44,7467017
1157785518;-1,0820234;44,7335711
1157933195;-0,3371919;44,8404495
1157933200;-0,3377894;44,8399005
1157933232;-0,3641277;44,8328822
1157933244;-0,3635699;44,8451315
1157933318;-0,3237552;44,8505493
1157933682;-0,3041338;44,8444445
1157933685;-0,3179169;44,8496805
1157933709;-0,3674166;44,8322417
1157933759;-0,3277135;44,8500603
1157987155;-1,0804915;44,7379084
1158034276;-0,2651496;44,8864959
1158034859;-1,0903244;44,7416548
1158034863;-1,091001;44,7413578
1158034878;-1,0899993;44,7418052
1158063506;-1,0853561;44,7485186
1158063513;-1,0828372;44,7458234
1158063547;-1,0823151;44,7500101
1158063561;-1,0789702;44,7486899
1158129610;-1,077836;44,7499306
1158163486;-0,3627787;44,8320443
1158163491;-0,3646087;44,8327843
1158163522;-0,363278;44,8313659
1158163540;-0,3630318;44,8331121
1158255814;-1,0684008;44,7442147
1158734599;-0,3624856;45,1480146
1158734622;-0,3598285;45,1489069
1158850966;-1,0184139;44,6217193
1158857013;-1,0820011;44,7460316
1158959540;-0,2962146;44,878731
1160068195;-0,2400252;44,5842226
1160965595;-1,1045896;44,7465232
1161028024;-1,143516;44,7857227
1161158496;-1,1554139;44,7904745
1161158610;-1,1503351;44,7903218
1161158680;-1,1447917;44,789393
1161158724;-1,1562703;44,7904767
1161158740;-1,1478755;44,7903023
1161318670;-0,2518419;44,5735998
1161336606;-0,2335166;44,567606
1161336617;-0,2344765;44,5677216
1161357820;-0,238816;44,5831049
1163298993;-1,1467437;44,7931619
1163672131;-1,1644766;44,7938233
1163672139;-1,1538647;44,7969469
1163672161;-1,1631735;44,7967605
1163672318;-1,1626905;44,7972329
1163672373;-1,157967;44,7974459
1163672384;-1,1632006;44,7958255
1163672395;-1,1620273;44,7975854
1163708622;-1,1355202;44,7998041
1163708638;-1,1367514;44,796516
1163708997;-1,1358001;44,7990399
1163719840;-1,1337447;44,8025178
1164061982;-0,5198466;44,8342938
1164062123;-0,5246092;44,8321067
1164062188;-0,5200705;44,8341804
1164301428;-0,5157829;44,8425379
1164301433;-0,5154411;44,8414879
1164301440;-0,5152937;44,8414921
1164301486;-0,5153576;44,8416046
1164301990;-0,5214159;44,8398932
1164364980;-0,5173426;44,8400732
1164365048;-0,5161073;44,8402868
1164365064;-0,5162276;44,8402347
1164419024;-0,5155239;44,84261
1164419047;-0,5157544;44,8426083
1164419107;-0,5155978;44,8424478
1164443588;-0,5152467;44,8427558
1164469796;-0,5121526;44,8431388
1164483568;-0,5132149;44,8432241
1165025801;-1,1802551;44,7545711
1165168977;-1,1810083;44,7480294
1165168985;-1,1802042;44,755
1165169003;-1,1800566;44,7569115
1165169023;-1,180129;44,7556573
1165169064;-1,1810213;44,747923
1165169078;-1,1800526;44,7572746
1165169117;-1,1800519;44,7566896
1165169139;-1,1800694;44,7562111
1165225621;-1,1813408;44,7453725
1165281608;-1,184576;44,7417459
1165742895;-0,5117683;44,8856478
1165745549;-0,5169981;44,8359388
1165745578;-0,5162235;44,8366565
1165745583;-0,5191402;44,8348299
1165745611;-0,5170473;44,8359715
1165745651;-0,5124601;44,8411714
1165772365;-0,5122317;44,8357945
1165772461;-0,5085589;44,8387001
1165793938;-0,5214069;44,8378631
1165899945;-0,5131299;44,8660384
1171005014;-0,2797776;44,8895868
1171022220;-0,2971577;44,8809987
1171022620;-0,2983802;44,8830457
1171062311;-0,2836516;44,8776575
1171062318;-0,2841292;44,877144
1171062416;-0,2804471;44,8820595
1171062493;-0,2830738;44,8785319
1171062650;-0,2807826;44,882879
1171062669;-0,276397;44,8676688
1172691309;-0,26493;44,8841859
1172926848;-0,2621041;44,8719599
1184597378;-0,4012875;44,7078403
1184597392;-0,4011811;44,7080663
1186989138;-0,5123144;44,8414203
1186989167;-0,5099712;44,8426338
1189299061;-0,2425391;44,9095612
1192510509;-0,3814732;44,9786457
1192510556;-0,3812369;44,9792805
1192510558;-0,3796895;44,9812542
1192514765;-0,3782696;44,981111
1192518064;-0,3698895;44,9910169
1194324743;-0,2378655;44,9161508
1194501090;-0,7704101;44,8425139
1194642273;-0,7418904;44,8878031
1194693625;-0,6374198;44,8888285
1194697352;-0,63828;44,8899425
1195217329;-0,2452918;44,4443303
1195217335;-0,2393974;44,4461597
1195217362;-0,2453901;44,4441616
1195217368;-0,2462817;44,4448589
1195217515;-0,23938;44,4463368
1195217562;-0,2419802;44,4475795
1195217564;-0,2447974;44,4440233
1195217598;-0,2451009;44,4443959
1195217618;-0,2435283;44,4470168
1195217677;-0,2447361;44,4441954
1195217731;-0,2502082;44,4450058
1198445487;-0,6598346;44,7957885
1199967903;-0,3879458;45,1468031
1199967905;-0,3828151;45,1429365
1199967908;-0,4419533;45,1390294
1199967913;-0,4462387;45,1385181
1199967932;-0,4418956;45,1387238
1199967938;-0,3622058;45,15002
1199967939;-0,4083231;45,1402199
1199967957;-0,4419589;45,1387302
1199967971;-0,4108403;45,1399926
1200060447;-0,4422373;45,1422634
1200060489;-0,5067401;45,1411673
1200060493;-0,5293221;45,1559626
1200060522;-0,5289599;45,1558905
1200060528;-0,5047873;45,1306396
1200060537;-0,452655;45,1387859
1200060571;-0,4421789;45,1421286
1200060573;-0,5421847;45,1398519
1200060578;-0,5345126;45,1339919
1200060592;-0,5080022;45,1324021
1200060605;-0,4574772;45,1398276
1200060614;-0,5065249;45,1279453
1200060615;-0,4464107;45,1396525
1200060619;-0,535553;45,1390597
1200060621;-0,5603807;45,1349739
1200060637;-0,5446045;45,1354227
1200060649;-0,5064735;45,143393
1200060672;-0,520327;45,1547477
1200060679;-0,4465832;45,1410991
1200060685;-0,4418414;45,1400916
1200060689;-0,506486;45,1305987
1200060793;-0,5444068;45,1354349
1200060837;-0,5142314;45,1359883
1200060869;-0,5202707;45,1548166
1200060889;-0,5189937;45,1430293
1200061013;-0,5407015;45,1425165
1200061052;-0,5426809;45,1399872
1200061093;-0,4662946;45,1391908
1200061128;-0,5080727;45,1305563
1200061137;-0,4854441;45,134607
1200061152;-0,5288662;45,1558783
1200061154;-0,4554753;45,139875
1200061162;-0,5092312;45,1301837
1200061181;-0,5210026;45,1531422
1200061190;-0,5354166;45,137862
1200061332;-0,5191297;45,1504802
1200061378;-0,4474998;45,1416812
1200061449;-0,5030104;45,1305879
1200061634;-0,5079653;45,1305936
1200061717;-0,5353174;45,1374832
1200061719;-0,4896053;45,1131077
1200061722;-0,5562222;45,1352079
1200061762;-0,5061061;45,1289441
1200061765;-0,4469326;45,1397852
1200061857;-0,5168939;45,1295736
1200061871;-0,5410921;45,134861
1200061885;-0,5429473;45,1480991
1200062069;-0,5053012;45,1305642
1200062105;-0,4843654;45,1372467
1200062142;-0,447566;45,1401429
1200062168;-0,5234604;45,1555587
1202377228;-0,5085059;44,8410804
1203247819;-0,6174292;45,2419786
1203247883;-0,6210647;45,2616455
1203247930;-0,596251;45,2355637
1203247983;-0,6182525;45,242719
1203247989;-0,6233036;45,2552449
1203248010;-0,589949;45,2709409
1203248152;-0,579141;45,2621799
1203248166;-0,6780113;45,2411538
1203248231;-0,5688153;45,2675492
1203248244;-0,5868055;45,2596631
1203248319;-0,6016462;45,2566901
1203248354;-0,6012864;45,2550368
1203248443;-0,6224288;45,2578547
1203248596;-0,5990327;45,2570335
1203248599;-0,6123804;45,2494682
1203248713;-0,6242655;45,2473955
1203248752;-0,6074864;45,2701058
1203248807;-0,6197254;45,2438118
1203738173;-1,0898706;44,8683009
1203738220;-1,0814796;44,8754513
1203738233;-1,0915324;44,8718409
1203738328;-1,0834071;44,8754068
1203738418;-1,09034;44,874674
1204200275;-0,6497572;44,8258675
1204352112;-1,0634287;45,1846536
1204360837;-1,0525318;45,1857411
1204360860;-1,0401175;45,1864744
1207108528;-0,0411885;44,8958437
1207108531;-0,0439139;44,8930754
1207108535;-0,0310561;44,9068792
1207108536;-0,0439758;44,8927465
1207108537;-0,0437766;44,8934846
1207108540;-0,0441634;44,8930093
1207108542;-0,0308967;44,9137142
1207108548;-0,0328116;44,902969
1207108553;-0,0439808;44,8932292
1207121663;-0,0309213;44,9142134
1207121680;-0,015041;44,911064
1207121685;-0,0319635;44,9147242
1207121692;-0,0308961;44,9140884
1207121709;-0,0286645;44,9221652
1207129416;-0,0324874;44,9042125
1207129452;-0,0315898;44,9116414
1207378187;-0,0312638;44,878164
1207378188;-0,0403561;44,8821639
1207378212;-0,0368496;44,8800594
1207378213;-0,0309895;44,8785301
1207378235;-0,0303719;44,8786191
1207378265;-0,03606;44,8799854
1207378322;-0,033815;44,871307
1207378330;-0,025648;44,9027837
1207378376;-0,0442059;44,8848883
1207378380;-0,0348366;44,8707206
1207378391;-0,0438762;44,8901101
1207378394;-0,04074;44,8755061
1207378408;-0,0312922;44,8781209
1210448882;-0,5584916;44,8733554
1214939085;-1,1910102;45,0017602
1214942782;-1,1891939;45,004339
1215039453;-1,1891489;45,0023569
1215255077;-0,6241649;45,2473149
1215255275;-0,6303677;45,2444229
1215255678;-0,6271256;45,2442752
1215255867;-0,6188341;45,249295
1215347056;-0,6305706;45,2914274
1215347131;-0,6984317;45,2850343
1215347637;-0,6419246;45,2452757
1215347757;-0,6432138;45,2455108
1217269161;-0,3782835;44,9812542
1217269171;-0,368267;44,9918333
1217275208;-0,3752973;44,9680166
1217278964;-0,38666;44,9736675
1217283303;-0,3797137;44,9813641
1217288830;-0,3913023;44,9751541
1217289961;-0,3759637;44,9851874
1217511500;-0,7653034;44,7412512
1217511542;-0,7653791;44,7411088
1219119919;-0,6122047;45,2796184
1219120112;-0,6094399;45,2839391
1219120114;-0,6102846;45,2888811
1219120175;-0,54369;45,2706404
1219120177;-0,6160606;45,2925392
1219120220;-0,6203126;45,2937566
1219120237;-0,6006764;45,2910412
1219120240;-0,5605599;45,2674643
1219120260;-0,591058;45,2911029
1219120330;-0,6085514;45,2931739
1219120467;-0,6034873;45,2861069
1219120687;-0,6081204;45,2920559
1219120691;-0,5656693;45,25374
1219120852;-0,6118979;45,2799081
1219120897;-0,5693966;45,2561859
1219120900;-0,5807907;45,2432072
1219121076;-0,5697794;45,2563556
1219121218;-0,5627565;45,2856407
1219121220;-0,5997785;45,2804249
1219121283;-0,5946837;45,2738997
1219121354;-0,5930908;45,2507026
1219121544;-0,6271941;45,292133
1219121705;-0,6078558;45,2904267
1219121843;-0,5932256;45,2737053
1219121897;-0,5649013;45,2674788
1219121924;-0,6069532;45,2894206
1219122428;-0,5675298;45,2546528
1219122670;-0,581166;45,2437196
1219122908;-0,616841;45,2937328
1219123213;-0,6087206;45,2740946
1219123358;-0,609596;45,2823157
1219123406;-0,6180199;45,2959458
1219123414;-0,5980856;45,287332
1219123452;-0,5691741;45,2908644
1219123487;-0,6048224;45,2876067
1219123513;-0,6085909;45,2818569
1219123578;-0,6094314;45,284191
1219123686;-0,5820624;45,2443891
1219123813;-0,5915261;45,2723591
1219123824;-0,6097668;45,282026
1219124017;-0,5949912;45,2743329
1219124055;-0,6020349;45,2845654
1219124112;-0,5663845;45,2902557
1219124168;-0,6000002;45,2809121
1219124215;-0,556412;45,2687413
1219124222;-0,6089782;45,2826292
1219124244;-0,6092415;45,2908837
1219124275;-0,585707;45,2598227
1219124725;-0,5922615;45,250641
1219124734;-0,5832118;45,2453794
1219124740;-0,602226;45,2849858
1219124751;-0,6080669;45,2805639
1219124758;-0,6112332;45,2914266
1219124760;-0,6567114;45,2889367
1219124765;-0,6093944;45,2853393
1219124794;-0,5687773;45,2908728
1219124803;-0,552499;45,2770185
1219124833;-0,5669417;45,2541285
1219124880;-0,5805453;45,2912715
1219124905;-0,5869425;45,2484704
1219124909;-0,6089617;45,2825663
1219124946;-0,5671013;45,2812063
1219124963;-0,6133366;45,2915725
1219125001;-0,6795749;45,2867747
1219125041;-0,6202763;45,299429
1219125061;-0,5745734;45,2580052
1219125104;-0,5879379;45,2701625
1221358097;-0,0355045;44,5837944
1222347673;-1,1446724;44,9665876
1222356525;-1,145913;44,9693148
1222357693;-1,1428368;44,9566049
1222360386;-1,1455104;44,9690553
1222773167;-0,5449151;44,8249453
1223609648;-0,0491568;44,5691882
1223609713;-0,0342421;44,5772772
1223609743;-0,066966;44,5727416
1223609795;-0,0317976;44,5678252
1223609824;-0,0394771;44,5774182
1223609852;-0,0430375;44,5717461
1223609883;-0,0315726;44,5703998
1223609890;-0,0475683;44,5769834
1223609904;-0,0337618;44,5771262
1223609915;-0,0340042;44,5795429
1223609957;-0,0680472;44,5726811
1223613393;-1,0088084;44,9992592
1223613864;-1,0097085;44,9753142
1223613922;-1,0508114;44,9838043
1223729597;-1,0535156;44,9763119
1224655284;-1,0773547;44,9744137
1224664057;-1,0709602;44,9765782
1224664474;-1,0719981;44,9767693
1224674326;-1,0761125;44,9716011
1224690140;-1,0695956;44,9568687
1224712486;-1,020806;44,9944711
1224712573;-1,0219194;44,9757987
1224725597;-1,0650106;44,9453589
1224733815;-1,0043115;44,9749152
1225564123;0,2049798;44,8309253
1225564142;0,204294;44,8312247
1225564180;0,2047437;44,8316841
1225564182;0,2050088;44,8312624
1225564197;0,2054139;44,8310961
1225564209;0,2053567;44,831359
1225569890;-0,0857913;44,8550539
1225573061;-0,0979012;44,8553049
1225694631;-0,1060285;44,8554604
1225699482;-0,132799;44,8746469
1225709311;-0,1446515;44,8681982
1225709354;-0,1382219;44,8797405
1225709393;-0,1324876;44,8752971
1225733385;-0,2691278;44,8643897
1225733397;-0,2619768;44,8720793
1225786608;-0,0920549;44,5729787
1225786804;-0,1152545;44,5699756
1225786885;-0,1019176;44,5717797
1225787045;-0,1110972;44,5724929
1225787308;-0,1150103;44,5616595
1225787546;-0,0942466;44,5712472
1225911722;-0,1139843;44,8556148
1225911742;-0,1110769;44,8555575
1225911745;-0,0812955;44,8700835
1226779967;-0,1507491;44,8547906
1227888243;-0,0106605;44,5497423
1227888273;-0,0155901;44,5543949
1227888314;-0,0142549;44,5534265
1227888338;-0,0187538;44,5557089
1227888409;-0,030686;44,5617569
1227888461;-0,0267887;44,560408
1227888517;-0,0301963;44,5627712
1227888519;-0,0252487;44,5598559
1231537327;-0,1285738;44,7730212
1231537405;-0,1152934;44,7624911
1231537417;-0,1257772;44,7852065
1231537453;-0,1194619;44,7697915
1232625183;-0,2507501;44,5424013
1232625186;-0,2507775;44,5424432
1232625191;-0,2507112;44,5424646
1232654063;-0,2306343;44,5686151
1233235761;-0,02839;44,6110706
1233235905;-0,0197138;44,6121408
1233236023;-0,0030301;44,6038861
1233236128;-0,0145945;44,6095287
1233236166;-0,0040484;44,6021433
1233236206;-0,0295355;44,6094739
1233236260;-0,0145947;44,6097496
1233236366;0,0190089;44,6122049
1233236396;-0,0266829;44,6134736
1233236461;-0,0084812;44,5976036
1233236619;-0,0079528;44,6076289
1233236644;-0,0272685;44,6131975
1234003797;-0,2386574;44,5894998
1234102066;-0,2454559;44,5878337
1234102074;-0,2484105;44,5881636
1234102078;-0,2412075;44,5860163
1236488614;-0,059215;44,5602723
1236488682;-0,0485143;44,5579094
1236488709;-0,0628121;44,5575134
1236488730;-0,0380525;44,5611712
1236488783;-0,0515027;44,5671547
1236488808;-0,0584362;44,5614587
1236488831;-0,0307502;44,5616347
1236488853;-0,0479632;44,5585714
1236488924;-0,0509329;44,5676937
1236488932;-0,0421847;44,5599749
1236488962;-0,0625253;44,5562062
1236488976;-0,0590955;44,5604316
1238708009;-0,2412569;44,568505
1238733376;-0,2610215;44,5790048
1239221160;-0,5136266;44,8470171
1239583159;-0,4613095;44,8016685
1239904199;-0,47548;44,7641569
1239931599;-0,4874256;44,7546854
1239931697;-0,4797519;44,75789
1239931745;-0,4714986;44,7587473
1240013716;-0,4587742;44,7568579
1240023275;-0,4604419;44,7570103
1240040300;-0,4579951;44,7417806
1240040301;-0,4558314;44,7451323
1240084372;-0,0962536;44,5854571
1240084485;-0,0950245;44,6050739
1240084527;-0,0756467;44,619979
1240084558;-0,0914315;44,6119852
1240159174;-0,748832;45,1928243
1240159397;-0,7621931;45,1917101
1240177344;-0,7521041;45,1782896
1240232270;-0,4325192;44,7366214
1240240720;-0,4308912;44,7342715
1240240726;-0,433746;44,7295282
1240243722;-0,4338119;44,7294428
1240252537;-0,446862;44,7346124
1240353148;-0,4571632;44,7339945
1240895401;-0,4647893;44,7684133
1240930000;-0,7422197;44,8885732
1240970384;-0,6432918;44,8898863
1240977536;-0,6075594;44,8713166
1240977539;-0,6069993;44,8704545
1241301338;-0,6264106;45,1351961
